0.000000000000000000e+00	3.257283248600846646e-03	0.000000000000000000e+00	3.051052394400684698e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.095637297522406947e-03	0.000000000000000000e+00	3.345201741786918252e-03	4.346338143586615625e-03	3.868371668321100507e-03	0.000000000000000000e+00	3.572612638057473360e-03	2.764668926699272080e-03	2.137318273246998409e-03	3.432152181052461164e-03	2.844093883289236253e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.530397457994458987e-03	3.290505148620691701e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.198256165151354826e-03	0.000000000000000000e+00	3.305809623834442702e-03	3.760245756122036244e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	2.386449380733168205e-03	4.268000352335225324e-03	2.168572012957797283e-03	2.073305699265461186e-03	5.729230170200515226e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.997591003671278571e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.413153685150994879e-03	1.067436221389607334e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.938537804941064112e-03	4.602961640202383325e-03	4.174403064054955058e-03	4.453826528925248357e-03	5.062578467550351603e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.382739335969992078e-03	3.567307117059983698e-03	3.952796074533184920e-03	2.467681050140895557e-03	0.000000000000000000e+00	5.838739981920594221e-03	3.861252983031632571e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.453184363867529170e-03	2.307285213423187174e-03	4.281982485561775832e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.624370484483285131e-03	5.260063786989906988e-03	3.259869372951211455e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.386449380733168205e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.135784058407051040e-03	1.085888569694467296e-03	3.000669682803426726e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.263883085137863706e-03	5.590669972573190320e-04	0.000000000000000000e+00	6.771749084297727086e-04	0.000000000000000000e+00	2.410789414030301784e-03	2.186332953293276381e-03	2.332680280035576495e-03	2.651512554584642065e-03	2.304649122341888713e-04	0.000000000000000000e+00	5.506376386134234071e-04	4.421180841217129298e-04	7.242061989839172591e-04	1.868368000135025263e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.058025167263994128e-03	2.022321397398458426e-03	2.350839067465878066e-04	0.000000000000000000e+00	1.284849050972422697e-03	1.208434743206918517e-03	2.242677400805279369e-03	7.333531869266774351e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.754944986732900739e-03	1.707348266123468773e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.051052394400684698e-03	4.268000352335225324e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.366491058575108448e-03	0.000000000000000000e+00	4.383199471127279499e-03	5.694983000377342938e-03	5.068706152727110552e-03	0.000000000000000000e+00	4.681174719618337761e-03	3.622530511680622026e-03	2.800516395738398504e-03	4.497130154183610548e-03	3.726600596115491222e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.625860401018555904e-03	4.311530825483623347e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.880362980842741255e-03	0.000000000000000000e+00	4.331584195307280200e-03	4.927029363777177956e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.168572012957797283e-03	1.135784058407051040e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.867494280170906098e-04	2.726715406911048474e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.148493451488457294e-03	5.080254596676621716e-04	3.565615184572187022e-04	6.153503888051916780e-04	2.350400790386499624e-03	2.190689856909889838e-03	1.986725757435743849e-03	2.119711908119166488e-03	2.409435525555528486e-03	2.094239930981875377e-04	0.000000000000000000e+00	5.003656821798529823e-04	4.017537146982411546e-04	6.580878301489801732e-04	1.697790276931823630e-03	1.881256231049611722e-03	1.174444687832487764e-03	4.023058019652971671e-04	2.778834466881476613e-03	1.837688081302048942e-03	2.136212839808110820e-04	0.000000000000000000e+00	1.167545272616750222e-03	1.098107416298630410e-03	2.037926085817551216e-03	6.663997190227505469e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.503424813323266995e-03	1.551471276189351134e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	2.073305699265461186e-03	1.085888569694467296e-03	0.000000000000000000e+00	9.867494280170906098e-04	0.000000000000000000e+00	2.606929610657867172e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.274017203426834978e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.098039633598471088e-03	4.857076798036762859e-04	3.408976155455369582e-04	5.883177780270698381e-04	2.247146659252403315e-03	2.094451896692767559e-03	1.899448029005426294e-03	2.026592040127864810e-03	2.303587972775412909e-03	2.002239058048070532e-04	0.000000000000000000e+00	4.783843996793887528e-04	3.841044989088604261e-04	6.291777449456895229e-04	1.623205610091371914e-03	1.798611824881891832e-03	1.122850820819169902e-03	3.846323327416497034e-04	2.656759057607918726e-03	1.756957642941736489e-03	2.042368078695851674e-04	0.000000000000000000e+00	1.116254499920941350e-03	1.049867078895077438e-03	1.948399104645970673e-03	6.371244889185329182e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.104193406184939278e-03	2.393448270166674031e-03	1.483314466824044381e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.095637297522406947e-03	5.729230170200515226e-03	3.000669682803426726e-03	5.366491058575108448e-03	2.726715406911048474e-03	2.606929610657867172e-03	0.000000000000000000e+00	7.518321533460868046e-03	5.883869863846002447e-03	7.644767041007546546e-03	6.804072590621062025e-03	2.035640322317254503e-03	6.283862516773946853e-03	4.862771646360540719e-03	3.759325609667948497e-03	6.036806849036442310e-03	5.002472072400415519e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.209610305713898597e-03	5.787664115724546789e-03	0.000000000000000000e+00	5.600144861947904153e-03	6.365576344101935707e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.485454584468157729e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.341504995232202638e-03	4.855055739861425211e-03	0.000000000000000000e+00	4.267324020920155656e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.384071889583951463e-03	0.000000000000000000e+00	3.866509167916013304e-03	0.000000000000000000e+00	5.814583132107716164e-03	6.613890100775445154e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.518321533460868046e-03	0.000000000000000000e+00	6.140754286094053833e-03	7.978530637075001430e-03	7.101132229399851128e-03	2.124514532693058590e-03	6.558210255500533138e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.300368361361283545e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.480716260243998307e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.662028445405636400e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.453631517691127376e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.902646544521678744e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.345201741786918252e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.383199471127279499e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.883869863846002447e-03	6.140754286094053833e-03	0.000000000000000000e+00	6.244031432325278588e-03	5.557375770349371781e-03	0.000000000000000000e+00	5.132482763788174043e-03	3.971775574745781655e-03	3.070511782137755764e-03	4.930694619478184250e-03	4.085878966860036730e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.071835639122164278e-03	4.727201818508558126e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.996335493927795572e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.158056308104263254e-03	0.000000000000000000e+00	4.749188516536394060e-03	5.402040043556916200e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.346338143586615625e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.694983000377342938e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.644767041007546546e-03	7.978530637075001430e-03	6.244031432325278588e-03	0.000000000000000000e+00	7.220561315387506382e-03	2.160245289509069369e-03	6.668508308152834053e-03	5.160430075903876639e-03	3.989440251788414250e-03	6.406329947552800649e-03	5.308681799937086179e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.589710994393835862e-03	6.141936768585030439e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.790890861212748653e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.528534100026031586e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.103184695873029510e-03	0.000000000000000000e+00	6.170503543227105585e-03	7.018737435534103293e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.868371668321100507e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.068706152727110552e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.804072590621062025e-03	7.101132229399851128e-03	5.557375770349371781e-03	7.220561315387506382e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.935172956408566770e-03	4.592937972724219810e-03	3.550721810554533387e-03	5.701826330194363288e-03	4.724886465934777062e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.865040977253907321e-03	5.466508449019964570e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.934127185425826602e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.030531549280407140e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.651957786769390469e-03	0.000000000000000000e+00	5.491933737626139914e-03	6.246887413274207837e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.035640322317254503e-03	2.124514532693058590e-03	0.000000000000000000e+00	2.160245289509069369e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.775683199889167624e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.563463219266828994e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.594798262680260817e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.572612638057473360e-03	4.997591003671278571e-03	0.000000000000000000e+00	4.681174719618337761e-03	0.000000000000000000e+00	2.274017203426834978e-03	6.283862516773946853e-03	6.558210255500533138e-03	5.132482763788174043e-03	6.668508308152834053e-03	5.935172956408566770e-03	1.775683199889167624e-03	0.000000000000000000e+00	4.241781724735395852e-03	3.279248919770672184e-03	5.265889256215690317e-03	4.363642004676198706e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.416625214597394974e-03	5.048562766331268770e-03	0.000000000000000000e+00	4.884990260453660020e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.403973697620898853e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.722374473210337317e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.372744829435487743e-03	0.000000000000000000e+00	5.072044146919526403e-03	5.769277317365845148e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.764668926699272080e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.622530511680622026e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.862771646360540719e-03	0.000000000000000000e+00	3.971775574745781655e-03	5.160430075903876639e-03	4.592937972724219810e-03	0.000000000000000000e+00	4.241781724735395852e-03	0.000000000000000000e+00	2.537649196788259193e-03	4.075012287370421114e-03	3.376807585870139194e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.191659420013585900e-03	3.906834022777265839e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.610001075486293679e-03	0.000000000000000000e+00	3.925005106475735854e-03	4.464559510013044706e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.137318273246998409e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.800516395738398504e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.759325609667948497e-03	0.000000000000000000e+00	3.070511782137755764e-03	3.989440251788414250e-03	3.550721810554533387e-03	0.000000000000000000e+00	3.279248919770672184e-03	2.537649196788259193e-03	0.000000000000000000e+00	3.150322319389326289e-03	2.610552203491523469e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.240500223048030891e-03	3.020306578767874284e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.017747202190754881e-03	0.000000000000000000e+00	3.034354332861818795e-03	3.451474616218125086e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
