0.000000000000000000e+00	1.563673460282899810e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.490558016262915435e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.683195986048071972e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.779907394629902859e-03	0.000000000000000000e+00	3.994436502790932667e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.687648910292079592e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.809841314603757592e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.149801094884798640e-03	5.891295699882903754e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.199107913130870021e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.746165071542761467e-03	5.018393100490326462e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.643198076299335258e-03	4.962614695129297614e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.892274095188662504e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.178781332436669632e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.419173450637115887e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.268746813851661756e-03	0.000000000000000000e+00	3.671363882757416939e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.290439133248127413e-03	0.000000000000000000e+00	1.180377399377523272e-03	1.992385868033406601e-03	0.000000000000000000e+00	1.726509951153554342e-03	2.568176806103204726e-03	1.981432156715663868e-03	2.090854126871222792e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.018914133392453025e-03	1.017081390712517436e-03	3.057115465839296397e-03	1.980067986529990363e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.693079651688530095e-03	1.677760340111957623e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.673547779651670619e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.328754426830967188e-03	8.628422719487794171e-04	7.571222033183811666e-04	0.000000000000000000e+00	0.000000000000000000e+00	6.255087624832106731e-04	5.349072144503434897e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.318286661793317089e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.341341931041489386e-03	0.000000000000000000e+00	6.560990314783704145e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.493924301493775073e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.249556863829407109e-03	6.701079419238618190e-03	4.153343089919146226e-03	0.000000000000000000e+00	4.057554446321295569e-03	3.428894389243099597e-03	0.000000000000000000e+00	5.230170212374022146e-03	4.035246879913541480e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.628355740642938226e-03	3.518928481243141417e-03	0.000000000000000000e+00	3.718645699140076151e-03	4.111580065950407557e-03	0.000000000000000000e+00	6.225908670782567128e-03	4.032468705820245990e-03	0.000000000000000000e+00	5.408708187535901657e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.863283339964967977e-03	5.484538658062285826e-03	3.416809985006708829e-03	2.231654945476712563e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.411942132287756068e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.110492215168207741e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.271865510960480193e-03	2.235942120442167402e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.801790354763684758e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.607632555812965646e-03	7.211340925808987744e-03	4.671904511861339065e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.573700964446760289e-03	0.000000000000000000e+00	3.746268837831944962e-03	0.000000000000000000e+00	4.831129062796107702e-03	7.115483156196724529e-03	4.619977255775091149e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.490558016262915435e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.249556863829407109e-03	0.000000000000000000e+00	4.653922494335009999e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.381378839203595905e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.443907822939119130e-03	0.000000000000000000e+00	2.582612111416595756e-03	2.855506368309862052e-03	0.000000000000000000e+00	4.323914790122352844e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.756366269440111413e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.683063445903091215e-03	3.809030789655399804e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.421838281018012167e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.244653605613755012e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.941727301964786434e-03	3.208589949290705477e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.290439133248127413e-03	6.701079419238618190e-03	4.653922494335009999e-03	0.000000000000000000e+00	5.948299304443354849e-03	3.442760363293873721e-03	5.811113545946875944e-03	4.910764574217128461e-03	5.035643710052793709e-03	7.490500342217185775e-03	5.779165286707436608e-03	6.098312045975908674e-03	0.000000000000000000e+00	3.764255994609017747e-03	5.039708828333747462e-03	0.000000000000000000e+00	5.325738121503656962e-03	5.888487494764628113e-03	0.000000000000000000e+00	8.916568512201752950e-03	5.775186465148755312e-03	0.000000000000000000e+00	7.746197329073335226e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.532884018119623055e-03	7.854799562339953231e-03	4.893457635744262284e-03	3.196112450270781682e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.956508556275071239e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.022586649773388156e-03	3.875525806964237509e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.685872301355508036e-03	3.202252419763534745e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.188306195704605404e-03	4.012644093594821236e-03	3.844994888138699319e-03	3.037620712949429085e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.302405413304999589e-03	1.032787643217034264e-02	6.690968156659449564e-03	0.000000000000000000e+00	6.828899978395391868e-03	6.550323841915063963e-03	0.000000000000000000e+00	5.365299191492358885e-03	0.000000000000000000e+00	6.919005009158920791e-03	1.019059167337108517e-02	6.616599424153535997e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.153343089919146226e-03	0.000000000000000000e+00	5.948299304443354849e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.601740373573472046e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.642627835012222426e-03	3.581938775435996453e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.333093766805775619e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.649696909462205215e-03	0.000000000000000000e+00	5.526507880151580038e-03	3.579472693482195923e-03	0.000000000000000000e+00	4.801109364185443540e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.868421256325194957e-03	3.032975314227773830e-03	1.980957205465409647e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.873405550078458990e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.904313488242423868e-03	1.984762771445097197e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.487045231935262890e-03	2.383135902490137077e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.427035708021689780e-03	6.401239491348587225e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.059904466651091497e-03	0.000000000000000000e+00	3.325423700897651644e-03	0.000000000000000000e+00	4.288413827987623377e-03	6.316150109677761207e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.180377399377523272e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.442760363293873721e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.084617528871037656e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.687063019839192740e-03	2.073156747610980545e-03	0.000000000000000000e+00	1.216547688989128235e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.112373842477395427e-03	0.000000000000000000e+00	3.198635660953448676e-03	2.071729427167162772e-03	6.455286335546772843e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.817747876367534751e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.921709553646037521e-04	0.000000000000000000e+00	0.000000000000000000e+00	6.544648562589925299e-04	5.596691752604162576e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.379312876759049636e-03	1.089683988139027561e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.449727489458390119e-03	0.000000000000000000e+00	6.864712120474591485e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
